ore_studio,punteggio_esame
13.88,114.16
14.44,104.78
5.26,61.9
17.83,132.15
13.49,106.93
10.7,87.53
9.82,83.02
15.88,112.84
14.41,105.05
13.08,102.21
13.2,107.73
2.82,51.06
15.68,116.06
9.69,84.86
8.1,83.23
9.73,89.6
17.38,123.14
18.41,133.46
11.72,95.48
10.78,91.23
14.52,109.8
14.7,113.34
15.26,118.32
1.17,45.67
6.46,69.04
17.24,119.04
5.73,75.49
5,71.05
2.71,59.02
8.58,89.05
3.24,54.93
13.19,108.53
6.21,74.48
13.7,109.44
18.78,135.19
3.18,52.34
12.04,98.1
13.47,107.89
8.33,76.17
2.68,50.1
2.55,58.55
16.15,125.14
13.51,109.13
7.35,74.89
14.92,116.1
1.71,46.89
13.61,111.16
18.35,129.63
15.19,111.15
5.17,59.86
2.08,46.96
9.88,88.17
15.73,119.14
15.82,112.94
2.44,57.69
16.66,127.08
18.07,133.04
15.43,116.39
4.62,63.8
18.33,127.48
9.3,80.94
3.38,65.11
11.81,102.13
19.79,130.22
11.79,93.33
8.68,85.86
7.64,78.53
4.47,70.1
15.37,116.15
13.03,100.34
14.87,107.52
7.56,72.7
1.03,41
12.67,99.36
17.5,120.32
5.15,64.41
17.95,127.14
10.36,96.53
12.3,101.94
18.35,135.38
10.04,89.13
13.08,110.16
18.82,136.84
14.28,110.18
18.86,138.84
16.88,126.54
9.78,94.31
3.07,60.26
3.03,54.62
16.47,126.68
8.94,83.59
7.75,81.13
15.07,113.88
1.92,52.16
14.41,107.03
2.08,56.54
13.63,101.52
18.19,129.37
13.35,103.78
6.37,69.87
14.21,104.9
2.62,58.9
12.17,103.7
18.13,135.62
8.3,79.2
8.38,86.36
6.11,70.27
5.8,66.48
11.96,97.88
15.82,124
2.32,50.09
3.29,63.26
15.82,123.86
15.83,122.88
1.31,46.46
1.52,51.22
7.53,80.35
4.02,59.86
12.89,108.39
16.9,118.6
9.67,87.77
18.96,136.86
11.52,94.66
13.72,114.85
19.06,137.18
15.3,118.57
2.08,45.77
3.5,57.07
18.51,133.46
8.77,87.91
6.16,70.21
17.27,123.43
4.06,62.55
18.28,130.56
6.69,80.75
7.78,73.09
8.58,79.16
13.75,103.79
3.04,54.72
4.65,63.18
7.88,80.46
3.06,60.01
5.59,67.74
9.49,92.44
13.18,112.09
10.82,95.84
7.7,72.77
10.88,91.09
8.12,77.85
6.13,69.29
11.13,97.63
5.4,68.61
15.08,120
7.27,83.07
9.91,82.98
5.47,73.09
6.07,65.32
2.32,57.19
8.61,89.19
15.24,110.12
18.95,130.64
8.72,81.36
18.09,123.13
12.34,104.61
4.16,62.76
5.76,74.39
9.67,95.16
11.62,103.09
9.82,92.28
6.03,69.39
17.73,132.44
1.79,48.83
2.37,48.05
18.77,135.03
10.77,96.85
2,49.48
6.52,68.07
19.23,130.48
5.86,68.88
10.39,85.1
13.73,109.28
18.85,127.14
8.6,86
15.56,117.03
1.09,51.11
8.5,82.07
6.45,74.98
13.96,114.1
3.66,63.5
2.58,52.21
15.54,118.84
14.23,115.02
12.22,102.82
13.08,101.46
9.89,83.22
9.48,81.84
19.49,142.25
10.58,89.87
18.08,124.39
12.54,98.43
5.74,63.17
5.18,67.39
7.38,72.96
2.06,58.04
15.88,119.48
19.41,135.94
11.27,91.7
7.63,74.9
4.99,60.34
9.98,94.91
6.42,68.67
10.83,97.27
3.23,59.78
4.58,63.67
14.13,109.66
4.14,55.03
11.28,94.77
16.52,122.6
8.2,81.28
17.91,134.86
6.13,70.82
3.4,54.37
9.15,84.53
1.15,46.61
19.35,135.31
2.64,61.05
4.06,57.08
12.35,100.7
2.81,48.58
6.99,79.9
14.64,109.06
17.16,119.35
13.79,109.84
16.96,117.34
9.93,92.86
15.06,109.79
16.58,124.16
4.18,58.24
5.25,60.85
19.96,139.2
3.47,64.43
13.75,101.21
5.76,69.1
8.73,84.69
17.24,128.37
6.44,72.08
3.35,62.9
8.63,78.75
17.99,126.22
10.93,100.4
7.97,75.58
19.79,135.87
12.54,108.69
15.86,117.97
18.49,130.84
19.46,130.57
9.11,80.09
19.96,130.96
8.86,86.43
10.35,85.83
6.6,67.47
12.03,100.23
5.84,65.32
17.84,133.13
18.19,124.29
13.83,110.47
11.07,91.41
17.12,122.84
15.4,114.24
15.03,120.15
14.64,116.49
18.29,133.85
1.63,54.41
8.95,84.03
5.03,65.53
5.36,72.73
6.12,70.36
15.34,112.47
13.59,111.71
14.29,109.14
17.31,124.19
14.08,105.94
3.35,58.03
7.81,80.68
7.68,77.54
17.78,127.15
1.34,49.77
3.32,57.44
12.02,103.02
17.33,122.23
18.3,134.14
16.63,121.37
12.11,104.21
9.44,92.31
2.9,49.57
11.72,91.49
7.89,80.72
11.04,90.92
1.26,50.29
8.35,77.62
9.01,90.91
3.66,54.19
9.08,81.28
5.67,67.83
3.86,58.45
16.75,116.78
10.09,93.44
6.77,71.2
20,137.42
7.9,79.85
10.95,97.62
11.11,93.35
10.07,93.65
15.09,115.65
15.64,118.09
12.95,99.64
19.12,128.64
10.74,97.6
15.24,115.67
5.68,63.47
6.35,66.67
8.8,89.84
12.15,98.17
11.11,93.44
5.32,62.34
6.76,73.3
2.79,53.3
19.67,133.55
14.61,106.15
9.57,93.8
13.68,103.74
12.58,99.89
17.85,130.98
2.53,54.03
1.01,42.84
8.93,81.73
19.3,131.05
6.07,67.57
12.59,95.57
4.73,66.84
18.73,137.4
3.53,64.12
4.29,56.96
12.84,110.09
1.86,51.93
7.82,76.24
13.92,112.05
13.92,103.68
3.16,60.67
1.06,43.26
8.47,81.94
8.23,88.35
13.12,98.32
13.15,100.98
12.89,99.03
16.43,124.72
14.98,110.15
16.23,114.45
7.23,80.28
10.31,95.14
17.8,122.18
15.15,110.53
10.28,89.58
1.4,54.19
10.1,91.9
10.84,87.18
7.57,72.85
2.63,54.77
4.85,65.47
7.59,76.47
8.89,82.81
14.77,107.97
4.93,58.93
7.35,76.1
7.21,80.27
18.98,131.16
3,56.58
9.87,93.85
10.01,90.86
13.19,107.3
15.84,112.55
18.84,137.72
10.08,93.17
16.4,119.2
1.12,50.02
15.94,122.88
9.79,87.3
3.01,62.75
17.57,126.57
16.88,117.08
3.71,55.51
14.02,112.04
1.67,48.77
19.27,137.69
14.75,117.48
8.17,77.02
15.68,116.97
13.53,112.22
12.68,101.03
4.06,60.77
17.17,123.28
18.73,127.38
19.14,127.72
19.17,128.8
4.98,64.2
10.27,89.87
19.06,137.23
14.79,119.5
9.6,86.42
5.61,62.63
1.47,54.55
17.98,123.3
3.99,58.51
3.88,54.63
15.86,123.81
2.37,57.08
19.85,136.75
7.47,79.04
15.86,117.03
2.99,54.82
13.34,108.1
11.47,99.93
3.45,63.36
8.91,86.63
12.19,105.82
18.15,128.05
17.53,127.03
13.97,113.45
12.27,102.23
19.32,135.35
5,69.34
16.31,122.89
3.64,59.03
3.65,62.06
11.22,97.46
4.96,61.83
11.98,103.15
7.91,77.65
5.94,69.38
9.25,85.43
3.47,55.13
3.13,50.08
9.63,92.69
2.25,50.33
14.13,112.78
14.78,111.37
7.34,83.35
19.09,138.21
9.6,94.77
1.77,52.33
10.86,100.16
15.28,120.2
7.29,77.56
7.51,80.01
3.43,53.37
15.87,116.13
5.06,69.43
12.78,102.79
13.83,112.2
4.64,64.91
1.3,47.24
3.65,62.54
15.96,114.56
9.18,80
11.42,95.72
7.29,71.53
14.76,117.09
1.92,48.28
4.8,60.91
19.67,143.29
14.69,109.34
16.11,121.63
9.21,85.29
15.3,122.15
3.56,61.56
1.72,44.97
2.6,60.22
19.85,139.45
8.81,90.05
10.25,91.89
10.38,86.52
17.65,124.09
17.28,129.22
5.55,66.12
9.14,83.91
17.27,128.71
5.36,71.27
3.52,64.36
16.75,120.92
8.9,81.37
3.59,65.17
8.78,83.57
7.95,83.05
3.73,57.77
5.7,62.77
14.22,112.86
16.4,117.74
3.3,64.1
7.14,78.39
6.58,73.24
5.06,59.32
12.69,101.3
1.93,46.17
15.89,122.82
18.14,129.24
2.74,55.48
14.07,103.24
18.86,135.73
6.42,76.46
11.17,101.94
11.31,92.05
19.26,129.57
9.97,83.19
2.65,51.06
5.4,63.66
1.18,41.53
14.4,111.4
19.77,133.31
15.73,119.26
2.23,53.07
12.46,102.99
16.98,123.48
10.49,95.57
2.73,60.25
5.15,65.4
4.51,65.64
15.15,117.33
10.76,99.08
18.23,127.04
8.11,86.92
8.49,81.82
1.23,42.98
1.12,50.07
15.85,122.02
4.99,59.83
12.82,100.99
7.37,74.6
6.78,73.63
19.73,140.61
3.89,61.79
10.42,90.14
4.58,65.5
10.62,91.74
18.34,124.46
19.89,131.47
4.07,58.32
7.2,76.56
15.35,116.69
4.3,65.26
17.76,126.49
7.77,85.35
9.13,89.91
19.15,130.3
14.27,104.83
5.99,65.88
5.58,66.46
8.58,86.75
14.69,106.28
13.97,115.02
1.85,47.62
2.3,46.6
4.89,59.01
5.69,71.74
10.89,100.36
5.1,60.39
5.8,72.63
8.99,83.17
15.9,122.55
15.71,122.65
16.56,125.13
3.86,66.79
6.78,72.66
4.13,55.91
1.64,45.72
7.29,75.93
3.4,53.02
18.41,135.91
16.95,123.62
2.46,51.97
8.94,86.35
2.83,59.45
18.77,125.38
16.44,115.39
7.09,75.61
11.54,98.25
1.74,46.5
4.28,61.17
3.18,59.68
19.67,132.64
9.72,85.71
14.56,115.25
14.31,113.06
15.78,113.47
19.57,136.12
9.38,82.06
8.34,84.97
14.87,108.63
1.93,56.91
3.77,61.21
19.89,133.04
10.76,94.39
6.91,79.36
11.54,102.91
6.24,65.27
19.88,137.41
8.69,84.63
6.6,71.6
13.14,100.59
7.56,76.65
3.08,54.57
13.68,110.48
4.63,59.39
19.74,143.07
16.05,124.05
5.47,72.81
2.74,56.46
7.09,82.9
4.13,59.16
5.3,73.63
5.12,72.83
6.58,74.43
7.8,76.63
15.1,112.71
3.69,55.35
15.54,120.75
6.8,79.38
15.94,123.77
9.11,87.14
14.05,106.21
9.38,85.77
2.93,56.5
5.28,69.02
2.85,61.37
14.46,105.78
16.58,117.46
4.74,68.13
18.7,131.52
17.8,131.28
18.59,132.11
14.99,113.9
13.11,107.24
5.02,64.03
11.11,97.38
10.81,93.59
12.52,103.89
7.63,73.04
19.35,128.2
7.44,76.94
8.99,81.3
12.93,97.38
13.75,107.78
6.74,73.93
18.27,132.82
12.9,100.97
18.49,128.2
6.31,67.66
1.25,42.48
2.02,55.19
7.49,72.86
14.49,118.31
9.99,95.99
19.03,133.17
5.82,66.7
14.33,111.04
7.07,79.55
4.56,63.27
16.55,124.5
9.5,94.03
4.41,58
6.8,69.87
1.06,49.55
19.15,134.49
8.57,77.91
13.07,103.47
7.76,80.71
2.64,48.73
19.4,134.73
15.27,110.28
12.29,106.29
18.32,130.7
6.23,67.86
5.35,64.69
1.07,53.99
8.13,85.29
13.39,112.5
14.7,115.55
13.41,103.8
6.23,67.8
15.29,117.2
7.4,73.75
8.93,84.21
11.5,96.95
14.82,119.24
7.53,80.27
16.55,115.83
18.02,129
5.24,62.65
4.31,68.56
13.77,108.37
13.49,104.87
4.56,68.03
15.27,112.47
11.52,98.13
2.54,47.65
10.23,89.73
3.25,59.34
2.39,49.61
17.03,126.49
7.39,76.04
8.47,84.35
19.26,138.96
18.26,132.54
11.49,92.19
1.4,45.56
19.46,137.8
14.14,113.59
12.39,104.32
7.66,75.62
12.25,98.89
11.26,91.09
9.82,83.9
10.85,94.34
11.88,100.42
10.92,101.06
7.39,75
13.26,108.01
5.96,71.69
11.11,96.45
2.96,56.05
7.58,82.41
15.31,121.74
14.42,116.78
13.45,100.68
11.53,90.64
17.29,122.63
3.85,66.67
1.1,45.5
13.38,104.22
17.51,124.71
19.62,133.96
5.21,67.99
18.52,129.92
4.01,61.74
13.88,114.68
4.25,62.04
6.8,73.37
11.85,105.74
15.37,114.6
2.43,56.84
9.99,95.96
13.19,108.14
14.97,107.99
17.73,128.58
5.05,60.61
12.73,104.53
9.29,87.81
9.34,85.21
3.37,58.95
6.65,74.04
12.11,104.44
10.56,89.33
12.98,105.8
13.98,110.3
14.76,116.26
11.13,100.14
6.66,72.67
9.38,85.05
9.52,87.54
6.96,70.86
10,86.03
4.37,60.12
18.83,129.08
8.37,80.84
5.41,70.92
10.99,101.03
16.56,121.69
6.71,79.72
13.03,102.63
1.95,53.58
7.14,70.24
13.45,113.46
6.63,79.14
19.14,138.41
15.65,115.11
19.67,133.99
6.41,75.62
12.6,105.73
7.88,82.53
9.02,87.51
6.74,75.45
17.98,134.59
6.25,73.78
5.13,64.02
4.86,60.8
7.37,74.21
2.74,52.97
1.41,44.13
16.49,125.15
2.6,51.14
10.74,88.54
1.33,44.07
2.4,47.43
13.97,106.22
8.81,90.76
17.1,124.99
9.92,94.59
13.44,102.9
4.41,69.96
7.84,77.54
16.33,114.22
18.2,131.3
8.56,80.12
4.13,65.02
6.29,73.32
18.76,131.68
16.39,121.62
1.03,51.11
17.11,121.63
17.38,125.66
12.73,109.01
18.55,137.13
19.01,129.81
6.05,66.89
2.54,56.91
6.5,76.31
10.33,92.19
16.78,116.92
9.31,85.09
11.85,97.86
4.59,67.32
16.48,126.8
3.44,60.22
19.48,129.3
4.63,57.39
7.09,69.84
7.47,73.5
17.4,132.08
1.56,49.56
8.33,86.85
17.32,119.9
1.34,41.99
17.69,129.32
17.8,122.42
5.46,73.63
13.9,107.47
3.42,61.72
5.46,70.23
5.98,71.53
8.98,88.98
6.07,66.76
18.7,134.96
15.61,111.98
16.79,119.17
2.58,52.29
17.7,131.57
14.72,118.49
1.25,52.27
4.25,55.48
11.3,94.78
13.2,109.67
17.74,123.17
15.3,109.63
18.3,128.62
7.31,82.67
6.44,75.07
16.49,120
6.21,71.49
18.46,136.83
19,137.1
11.6,98.39
16.4,119.95
4.91,72.15
4.68,63.19
3.83,62.09
19.68,138.28
7.45,83.77
10.93,98.22
16.22,117.05
15.42,117.11
15.99,117.71
19.39,131.92
3.96,65.02
12.95,102.66
13.05,104.57
6.37,78.3
19.59,141.38
9.54,89.62
4.3,61.98
18.72,126.74
4.23,56.87
2.72,58.6
16.87,127.15
18.14,127.48
2.68,60.66
18.11,124
8.79,79.87
6.97,70.09
4.52,69.2
19.61,139
12.18,100.18
17.39,124.21
19.04,128.29
6.1,77.78
16.54,125.57
2.06,47.05
4.24,63.51
9.55,92.26
9.86,92.52
6.15,75.41
10.65,92.79
13.53,110.71
6.73,74.47
12.92,104.7
8.2,86.31
1.25,51.98
6.35,70.28
13.65,106.62
3.92,55.45
18.91,135.06
13.52,109.81
16.99,124
13.62,109.6
7.64,71.78
8.55,87.19
16.85,116.46
1.58,50.3
11.69,101.33
18.05,135.21
13.6,111.89
16.02,116.07
3.28,52.72
1.8,47.78
12.83,103.99
7.66,80.86
7.67,80.04
11.35,91.51
1.44,45.01
15.15,114.41
15.84,120.28
12.79,108.25
15.24,117.5
14.4,114.19
7.47,84.29
19.26,133.22
12.97,98.77
1.96,49.64
8.48,81.68
1.51,46.66
12.74,104.91
8.21,82.4
11.93,95.55
13.39,104.04
15.91,112.32
2.54,56.92
9.35,83.32
19.19,133.96
3.43,58.95
13.55,108.11
18.59,124.62
12.05,106.18
4.61,63.08
8.03,83.95
12.98,103.37
5.21,62.02
10.29,85.09
3.97,64.34
18.09,132.26
10.21,95.07
15.53,120.84
18.54,130.7
14.75,111.07
2.07,46.33
1.64,55.67
2.94,59.38
9.64,83.29
4.39,69.67
9.69,91.47
11.17,96.79
7.28,71.26
9.33,83.83
1.51,49.51
13.85,101.63
16.43,126.44
17.64,123.27
2.05,45.74
2.85,55.93
14.94,117.98
8.52,87.33
10.18,90.41
6.94,79.76
6.08,66.41
10.46,86.78
1.01,50.88
18.34,131.27
14.23,110.06
7.07,69.28
19.53,130.68
1.23,44.87
1.08,41.81
19.74,140.5
4.8,63.04
1.16,40.72
6.22,70.8
6.31,72.97
9.51,84.09
13.45,106.18
18.22,130.35
12.69,99.9
16.97,121.6
9.49,94.1
13.04,108.96
7.34,75.68
1.58,48.26
6.98,74.85
8.02,79.95
6.79,76.21
4.75,59.1
13.15,107.57
17.23,121.5
17,130.14
17.16,127.07
11.82,96.71
3.21,57.29
18.73,134.23
9.57,81.66
13.52,106.12
15.27,114.42
15.8,113.48
17.03,119.66
16.46,120.12
1.11,49.2
13.32,103.96
10.46,93.17
11.48,100.52
13.96,109.27
1.85,51.01
11.79,100.56
11.89,94.04
17.1,127.08
4.46,66.17
15.45,113.85
13.34,102.69
7.87,84.74
15.82,124.84
1.32,52.9
16.5,116.51
5.05,72.92
4.08,66.1
1.1,53.91
17.79,133.91
13.78,107.89
13.86,106.82
9.17,83.4
6.01,71.1
5.77,71.72
9.03,79.53
3.83,61.79
2.84,51.04
10.12,93.35
6.53,68.27
3.03,62.51
14.42,112.42
10.42,91.69
7.07,70.29
2.45,52.18
7.73,80.54
9.4,88.78
7.77,79.9
5.16,64.32
6.97,71.15
13.97,106.77
1.78,54.77
9.55,82.56
5.9,69.61
16.67,125.45
2.79,58.55
12.83,104.55
19.04,135.66
11.63,101.38
18.51,131.36
10.92,98.32
5.9,69.42
6.91,75.51
11.05,98.38
13.75,110.53
10.09,95.81
14.29,110.39
15.31,109.72
19.05,127.39
19.36,140.26
16.52,127.08
16.18,121.38
1.52,45.18
2.63,52.84
6.97,69.52
2.86,59.4
12.5,95.13
9.9,93.16
6.74,80.48
9.92,89.12
10.04,94.07
12.14,97.9
2.22,51.61
12.44,100.95
8.39,82.14
13.08,108.54
12.06,96.52
17.04,123.27
14.99,116.42
14.99,116.92
17.59,124.29
6.82,77.02
1.81,55.3
9.32,85.12
3.69,63.01
6.31,79.11
6.23,70.49
11.39,93.65
15.07,109.19
19.24,136.38
19.25,132.12
5.88,76.26
19,139.95
10.41,93.99
3.25,53.58
12.36,103.98
11.49,91.73
7.32,75.58
1.07,52.47
4.73,66.63
5.92,76.54
17.89,125.6
13.62,110.51
7.6,78.63
18.02,124.61
11.01,97.95
6.89,74.31
8.56,85.93
9.43,86.16
17.09,121.67
10.41,91.09
9.49,85.18
17.54,127.04
6.53,71.38
3.1,59.64
7.67,76.85
15.94,121.34
2.09,49.41
4.64,61.74
1.99,55.69
18.13,135.37
7.28,83.61
11.21,96.41
4.93,71.74
6.79,68.36
16.62,121.13
3.7,57.83
3.61,61.81
11.47,97.3
12.83,100.2
9.35,89.67
2.69,60.64
11.64,95.48
8.03,80.19
7.82,74.54
16.29,126.3
7.29,73.1
14.81,119.74
4.69,60.98
8.76,90.89
9.9,89.59
4.24,65.24
6.46,71.49
12.43,105.66
10.84,93.36
2.86,49.21
10.87,90.01
4.31,57.91
3.24,54.19
5.61,64.06
12.8,104.07
16.71,125.69
19.27,135.44
8.6,83.99
6.45,66.92
6.82,78.22
11.92,99.65
9.95,90.48
3.13,54.49
17.15,127.5
18.11,128.52
16.5,126.84
7.32,75.87
19.02,133.26
14.34,104.89
18.43,129.62
8.32,78.62
8.94,78.77
15.69,112.66
7.89,84.08
6.19,70.39
15.85,119.64
19.37,128.47
3.5,54.81
15.25,112.81
19.45,136.64
1.58,47.14
4.84,63.05
6.97,74.29
7.33,81.8
5.89,70.24
9.84,84.98
1.25,47
19.14,136.98
19.03,138.13
19.14,128.11
2.24,53.43
6.59,73.45
14.14,103.7
8.33,84.63
6.51,80.22
3.49,58.5
9.41,85.82
1.21,42.28
7.69,74.84
16.71,123.26
9.21,84.64
15.93,112.11
16.55,122.29
17.97,129.52
17.63,120.34
17.06,117.5
1.53,51.83
17.75,131.47
10.46,96.21
6.66,77.21
15.66,114.24
11.94,99.55
17.61,129.85
7.2,72.31
15.97,120.93
10.61,95.31
11.97,102.97
12.51,100.39
2.3,54.05
15.59,117.46
3.69,65.24
1.59,50.47
19.6,141.19
4.03,61.46
16.95,123.91
15.4,121.06
4.59,64.93
12.91,108.62
6.08,78.14
11.59,103.18
8.9,85.33
1.48,50.02
15.2,118.17
10.12,88.58
19.69,140.2
4.61,63.81
11.28,90.77
16.89,127.24
4.61,58.14
7.12,69.96
17.56,130.24
10.24,89.52
10.29,92.31
14.04,110.48
15.54,116.5
9.44,90.78
10.2,91.09
12.75,99.39
14.3,112.14
16.07,124.7
15.01,118.64
17.15,121.46
2.3,47.38
18.38,125.79
8.32,77.08
3.7,58.68
9.61,82.82
1.58,47.3
11.86,97.99
5.42,73.89
14.6,107.6
2.01,52.48
14.18,104.59
2.82,50.51
18.01,132.79
15.36,118.35
9.67,93.3
10.79,99.75
18.54,135.98
5.69,68.03
15.08,119.28
19.4,129.52
3.79,57.37
15.54,117.24
6.52,76.02
16.64,115.44
13.71,109.9
15.81,116.57
4.77,68.81
17.1,121.3
10.45,97.81
8.74,79.5
5.18,64.06
1.64,47.14
10.64,86.93
3.7,58.78
17.9,132.07
14.88,107.71
5.13,62.46
18,129.78
9.57,84.71
2.77,50.21
8.2,76.24
7.59,80.2
12.49,106.88
16.96,119.55
8.08,82.09
12.72,104.44
2.16,46
7.23,75.16
9.08,78.78
5.52,68.08
18.34,130.28
18.75,137.9
13.04,109.61
9.57,92.78
16.45,120.5
15.37,114.68
16.23,120.05
16.32,124.92
19.49,136.18
12.78,109.48
2.73,58.28
2.5,59.93
19.36,132.68
8.63,78.54
10.24,93.39
10.49,85.61
7.62,77.57
13.63,109.17
2.27,51.98
6.59,72.29
2.7,61.8
12.49,96.69
2.84,52.71
11.21,101.13
16.52,127.86
6.89,81.91
18.6,128.35
7.05,81.53
17.6,131.08
7.37,78.42
14.32,111.9
5.19,71.51
4.53,68.43
12.1,103.66
17.94,124.44
3.13,52.23
18.96,138.94
10.64,92.9
12.94,105.96
5.7,75.25
2.95,50.92
12.64,101.77
17.22,123.44
14.06,103.35
13.85,109.17
6.47,75.33
6.4,65.86
1.44,54.78
17.5,132.06
18.74,130.31
4.53,66.77
8.99,88.72
19.99,141.52
8.84,88.26
19.27,132.12
19.49,133.48
5.75,75.28
16.34,125.42
11.51,95.34
7.95,82.57
5.17,72.81
10.42,91.08
13.42,110.71
17.27,125.96
6.56,77.83
11.11,89.57
14.87,112.8
11.73,99.83
16.66,119.93
7.57,74.92
17.45,130.25
2.47,58.64
3.5,53.1
15.3,113.24
8.74,84.66
7.88,83.8
6.72,78.2
6.22,77.73
9.16,85.69
19.97,135.77
16.33,119.6
15.75,124.25
1.16,43.32
14.62,117.78
18.94,139.69
8.83,80.56
6.95,70.91
5.8,67.38
2.39,51.51
17.8,127.46
10.52,92.84
10.75,89.54
13.78,105.62
1.33,43.77
9.28,82.04
2.06,45.73
5.06,69.13
13.2,107.54
4.97,70.03
17.66,127.81
16.92,120.39
16.06,125.99
10.1,85.33
10.86,101.11
17.21,121.38
5.11,65.91
12.85,110.34
10.19,91.31
1.75,45.36
4.71,61.11
14.3,113.27
19.28,138.53
15.61,114.77
13.97,105.74
5.19,63.76
17.62,124.37
18.79,129.96
15.23,120.37
15.1,107.88
5.27,64.91
14.38,107.89
7.49,82.79
6.07,74.43
15.56,110.86
2.13,48.48
7.8,75.8
9.58,87.14
19.62,141.4
4.44,56.62
1.55,48.63
13.11,108.83
7.96,82.74
12.86,104.38
12.75,99.2
14.01,114.45
1.88,44.7
6.92,78.37
9.18,90.6
12.88,107.67
13.96,115.8
7.51,84.72
3.52,55.18
3.36,58.16
14.3,116.79
12.62,99.37
8.43,80.45
15.35,117.1
16.9,127.77
5.53,71.91
16.55,119.51
2.72,52.25
19.78,132.05
16.45,125.88
5.4,61.79
12.34,97.13
8.21,75.9
9.63,83.23
5.28,65.19
7.72,80.25
1.78,55.61
13.84,108.78
2.08,54.55
11.92,94.67
12.39,105.73
2.33,48.12
17.03,126.37
19.01,134.57
8.28,87.31
16.21,123.75
2.36,56.75
15.89,115.27
16.89,117.34
18.31,135.39
8.97,87.87
19.63,129.78
5.73,73.49
9.39,81.53
17.94,129.73
16.17,113.66
16.11,117.51
7.89,77.74
6.06,72.16
9.51,90.11
17.94,132.56
7.05,76.29
17.26,125.88
10.29,90.03
17.3,122.84
4.48,67.41
11.97,98.65
1.88,56.03
18.08,123.46
9.17,82.12
7.45,82.85
16.8,115.82
8.49,76.73
6.96,73.51
15.03,113.15
19.7,131.05
10.55,95.5
17.43,118.81
2.27,56.61
14.7,106.88
2.47,47.34
14.19,113.52
13.15,108.32
16.14,121.86
17.98,128.88
12.68,109.57
9.04,87.52
15.89,123.1
4.67,60.32
2.38,54.51
19.78,139.2
3.95,55.19
11.14,97.09
8.4,75.52
15.56,110.43
4.61,57.61
19.17,128.48
16.59,116.29
12.84,106.9
13.95,112.46
9.84,96.11
9.06,83.68
15.1,117.56
9.87,90.29
16.55,126.39
15.11,118.24
16.65,124.79
15.45,115.65
12.95,109.42
6.64,70.13
12.27,103.48
6.88,68.56
15.9,114.9
17.95,129.96
12.87,105.84
7.69,72.07
4.27,64.98
15.03,111.06
10.02,87.64
8.52,80.25
14.73,117.53
8.23,75.84
3.46,51.72
16.28,123.18
15.48,110.35
9.45,83.79
15.53,115.48
4.74,58.63
13.9,115.11
4.65,62.76
16.57,123.97
13.61,100.42
18.12,122.99
17.92,127.74
8.18,77.58
16.01,116.85
4.58,67.94
19.91,132.38
17.52,119.55
10.35,98.28
5.47,62.21
3.7,60.04
2.46,54.51
13.76,103.91
12.15,99.5
19.16,139.6
9.72,82.15
13.82,114.36
17.51,131.85
13.69,109.66
15.93,121.88
11.83,93.49
7.19,69.99
11.43,101.29
2.62,51.19
5.46,75.1
13.86,115.22
3.91,59.63
18.16,134.18
5.88,73.03
6.36,75.48
8.08,74.71
17.62,133.11
13.27,107.36
12.74,99.05
6.89,72.42
12.62,104.67
7.85,74.96
2.38,56.67
19.21,134.17
18.04,124.09
13.25,101.2
1.86,46.59
14.18,105.77
4.7,66.79
4.39,69.08
7.95,80.59
12.11,95.46
10.03,93.25
1.8,51.29
1.39,44.76
10.7,99.54
7.58,75.18
10.31,86.98
4.7,68.42
2.73,60.77
10.53,89.79
11.22,97.21
12.89,101.88
9.24,93.13
10.17,94.72
7.97,78.99
6.12,70.43
14.07,114.86
15.2,115.9
11.09,99.86
6.26,71.91
8.88,89.79
2.1,51.29
19.78,130.04
6.46,77.6
15.63,112.27
4.34,58.05
18.75,137.76
1.63,48.4
10.42,96.55
17.61,127.37
9.61,92.33
5.76,72.62
14.86,110.17
5.87,74.18
19.69,132.7
18.36,134.56
12.82,101.02
8.49,82.98
12.22,102.46
15.68,114.74
15.61,120.8
6.2,68.75
2.04,51.22
4.95,65.7
9.66,90.27
2.05,56.87
15.7,122.99
8.53,82.02
14.53,116.04
13.25,108.09
9.99,84.85
15.98,115.43
4.52,62.5
12.03,97.71
14.93,108.95
18.12,128.23
16.53,123.54
5.32,63.89
7.2,72.44
9.01,79.64
7.5,74.26
6.53,67.05
7.98,82.46
12.8,102.38
12.22,98.24
13.06,105.49
6.26,73.34
2.6,49.88
12.58,97.62
8.97,82.81
11.58,102.8
15.28,110.71
12.32,95.48
11.4,98.05
8.15,84.77
6.16,77.51
13.11,102.41
9.04,78.7
19.53,130.69
13.68,104.57
6.16,65.62
1.49,52.71
17.63,123.5
6.96,70.23
17.22,124.05
6.58,71.73
18.18,124.47
5.39,63.86
15.04,118.08
16.62,127.92
1.7,48.38
14.02,115.61
6.26,71.94
17.57,121.83
1.81,51.78
3.03,54.53
12.73,105.61
14.19,111.72
19.06,133.6
7.04,68.86
7.26,71.16
4.07,66.45
7.13,77.06
2.4,47.54
16.85,126.78
14.64,117.52
7.51,84.1
18.4,129.28
13.33,102.26
13.11,104.08
14.64,109.94
7.42,81.55
9.38,82.28
12.35,101.28
8.41,78.82
6.03,76.91
18.13,132.57
11.67,101.06
2.16,56.04
17.03,116.82
9.03,86.23
19.62,129.49
11.11,101.89
11.39,101.72
12.29,106.91
6.61,70.11
